#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,
121,Thu Mar 18 23:14:08 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,40,1,false,,,,
122,Thu Mar 18 23:17:43 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,41,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
123,Thu Mar 18 23:17:52 CST 2021,41,-3,SingleThreadTokenCount,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult TokenCountingMapper- , ,41,1,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult TokenCountingMapper ,,,
124,Thu Mar 18 23:17:56 CST 2021,41,0,TokenCountingMapper,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult TokenCountingMapper , ,41,2,false,,,,
125,Thu Mar 18 23:20:07 CST 2021,41,0,MapReduceFactories,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult TokenCountingMapper , ,42,0,true,DefaultFactoryMapObject DefaultFactoryReduceObject MapperFactory ReducerFactory ,A1ConfigurationProvided ,,
126,Thu Mar 18 23:20:10 CST 2021,41,0,MapReduceClasses,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult TokenCountingMapper , ,42,1,true,ReducerClass SumMapperClass TokenCountsMapperClass ,,,
127,Thu Mar 18 23:20:14 CST 2021,44,3,SingleThreadTokenCount,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper+ TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,42,2,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult TokenCountingMapper ,,,
128,Thu Mar 18 23:20:18 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,42,3,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,,,
129,Thu Mar 18 23:20:19 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,42,4,false,,,,
130,Thu Mar 18 23:46:47 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,43,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
131,Thu Mar 18 23:46:56 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,43,1,false,,,,
132,Fri Mar 19 14:34:58 CST 2021,44,0,S21Assignment1Suite,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,44,0,true,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass ,,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,
133,Fri Mar 19 14:35:12 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,44,1,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,,,
134,Fri Mar 19 14:35:16 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,44,2,false,,,,
135,Fri Mar 19 14:35:24 CST 2021,44,0,A1GeneralStyleSuite,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,44,3,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride ,,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,
136,Fri Mar 19 14:37:42 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,45,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
137,Fri Mar 19 14:37:43 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,45,1,false,,,,
138,Fri Mar 19 14:39:14 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,46,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
139,Fri Mar 19 14:39:15 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,46,1,false,,,,
140,Fri Mar 19 14:39:59 CST 2021,44,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,47,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
141,Fri Mar 19 14:40:04 CST 2021,44,0,StandAloneSingleThreadSumResult,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult , ,47,1,false,,,,
142,Fri Mar 19 14:42:50 CST 2021,55,11,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC+ StandAloneSingleThreadSumMapReduce+ StandAloneSingleThreadSumResult+ StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
143,Fri Mar 19 14:42:53 CST 2021,55,0,StandAloneSingleThreadSumFactoryChange,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,1,false,,,,
144,Fri Mar 19 14:43:18 CST 2021,55,0,MapReduceClasses,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,2,true,ReducerClass SumMapperClass TokenCountsMapperClass ,,,
145,Fri Mar 19 14:43:22 CST 2021,55,0,SingleThreadTokenCount,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,3,true,StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult TokenCountingMapper ,,,
146,Fri Mar 19 14:43:26 CST 2021,55,0,MapReduceFactories,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,4,true,DefaultFactoryMapObject DefaultFactoryReduceObject MapperFactory ReducerFactory ,,,
147,Fri Mar 19 14:43:28 CST 2021,55,0,A1GeneralStyleSuite,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,5,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride ,,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,
148,Fri Mar 19 14:43:29 CST 2021,55,0,A1SpecificStyleSuite,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,6,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,,,
149,Fri Mar 19 14:43:35 CST 2021,55,0,StandAloneSingleThreadSumFactoryChange,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadSumFactoryChange , ,48,7,false,,,,
150,Fri Mar 19 14:45:58 CST 2021,58,3,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObject DefaultFactoryReduceObject IntSummingMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange+ StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduce StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,49,0,true,IntSummingMapper StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduce StandAloneSingleThreadSumResult ,A1ConfigurationProvided ,,
